"","Markets","M.PRESENTACION","Tipo","Periodo","ventasValor","ventasEQ2","ventasUnds","precioEQ2","precioUnds","ratioVentas","distNum"
"367","Autoservicios Area 2_MT","INDIVIDUAL","Sabores",2024-09-01,199047114.197,1982980.591,10603033.19,180.950224489796,16.6143265306122,3.91932653061225,31.6292551020408
"368","Autoservicios Area 2_MT","INDIVIDUAL","Sabores",2024-10-01,191571792.619,1888998.453,10376991.109,195.448571428571,17.228,3.74541836734694,31.6154387755102
"369","Autoservicios Area 2_MT","INDIVIDUAL","Sabores",2024-11-01,179808688.919,1766712.28,9799177.873,193.201663265306,16.9270204081633,3.47574489795918,31.3516224489796
"370","Autoservicios Area 2_MT","INDIVIDUAL","Sabores",2024-12-01,195032965.312,1978848.899,10336481.265,186.847540816327,16.6457346938776,3.16331632653061,31.2902346938776
"371","Autoservicios Area 2_MT","MULTI-PACK","COLA",2021-12-01,898196.66,13381.408,30970.163,67.123,29.002,6.279,57.777
"372","Autoservicios Area 2_MT","MULTI-PACK","COLA",2022-01-01,855752.582,12806.271,30554.505,66.823,28.007,6.062,59.189
"373","Autoservicios Area 2_MT","MULTI-PACK","COLA",2022-02-01,600498.209,8519.452,22723.99,70.486,26.426,4.473,64.453
"374","Autoservicios Area 2_MT","MULTI-PACK","COLA",2022-03-01,751840.801,10577.886,29170.479,71.077,25.774,4.008,70.012
"375","Autoservicios Area 2_MT","MULTI-PACK","COLA",2022-04-01,1192266.547,16971.594,47924.517,70.251,24.878,6.157,71.711
"376","Autoservicios Area 2_MT","MULTI-PACK","COLA",2022-05-01,753547.129,10665.326,26015.907,70.654,28.965,4.635,49.625
"377","Autoservicios Area 2_MT","MULTI-PACK","COLA",2022-06-01,1678782.727,25015.041,71622.762,67.111,23.439,9.79,69.911
"378","Autoservicios Area 2_MT","MULTI-PACK","COLA",2022-07-01,2165148.006,32481.97,89775.736,66.657,24.117,11.758,73.837
"379","Autoservicios Area 2_MT","MULTI-PACK","COLA",2022-08-01,2060739.808,30985.997,85606.249,66.506,24.072,9.504,71.138
"380","Autoservicios Area 2_MT","MULTI-PACK","COLA",2022-09-01,2112638.125,31664.613,89110.345,66.719,23.708,10.731,77.254
"381","Autoservicios Area 2_MT","MULTI-PACK","COLA",2022-10-01,2185869.42,32377.006,93133.404,67.513,23.47,10.251,81.044
"382","Autoservicios Area 2_MT","MULTI-PACK","COLA",2022-11-01,1976921.894,28886.884,83048.946,68.437,23.804,9.058,82.271
"383","Autoservicios Area 2_MT","MULTI-PACK","COLA",2022-12-01,3435546.801,48892.059,127031.862,70.268,27.045,15.017,83.756
"384","Autoservicios Area 2_MT","MULTI-PACK","COLA",2023-01-01,3657053.823,51157.511,131377.775,71.486,27.836,12.98,83.37
"385","Autoservicios Area 2_MT","MULTI-PACK","COLA",2023-02-01,2026107.686,28226.979,76946.572,71.779,26.331,8.651,81.814
"386","Autoservicios Area 2_MT","MULTI-PACK","COLA",2023-03-01,2289116.48,32669.736,91197.409,70.068,25.101,9.461,83.959
"387","Autoservicios Area 2_MT","MULTI-PACK","COLA",2023-04-01,2432362.047,35104.949,99271.696,69.288,24.502,10.216,84.083
"388","Autoservicios Area 2_MT","MULTI-PACK","COLA",2023-05-01,2674405.012,36682.244,100861.936,72.907,26.516,8.897,84.057
"389","Autoservicios Area 2_MT","MULTI-PACK","COLA",2023-06-01,2495291.323,34066.424,93000.74,73.248,26.831,9.887,84.128
"390","Autoservicios Area 2_MT","MULTI-PACK","COLA",2023-07-01,2666516.229,36912.366,100912.118,72.239,26.424,10.941,82.314
"391","Autoservicios Area 2_MT","MULTI-PACK","COLA",2023-08-01,2433236.952,33990.643,91418.065,71.585,26.617,11.157,73.814
"392","Autoservicios Area 2_MT","MULTI-PACK","COLA",2023-09-01,2314431.601,31205.321,86142.282,74.168,26.868,10.408,72.279
"393","Autoservicios Area 2_MT","MULTI-PACK","COLA",2023-10-01,2108152.653,28667.219,78084.172,73.539,26.998,7.958,71.745
"394","Autoservicios Area 2_MT","MULTI-PACK","COLA",2023-11-01,2248810.19,28166.844,78740.607,79.839,28.56,8.586,79.305
"395","Autoservicios Area 2_MT","MULTI-PACK","COLA",2023-12-01,4320633.031,56038.327,143408.506,77.101,30.128,16.097,83.315
"396","Autoservicios Area 2_MT","MULTI-PACK","COLA",2024-01-01,4311975.682,53123.593,139377.829,81.169,30.937,12.572,82.616
"397","Autoservicios Area 2_MT","MULTI-PACK","COLA",2024-02-01,3241557.066,34048.011,96578.304,95.205,33.564,9.605,82.762
"398","Autoservicios Area 2_MT","MULTI-PACK","COLA",2024-03-01,3415404.537,35522.213,101356.165,96.148,33.697,9.974,82.522
"399","Autoservicios Area 2_MT","MULTI-PACK","COLA",2024-04-01,4156478.194,42724.758,120301.755,97.285,34.55,9.819,84.28
"400","Autoservicios Area 2_MT","MULTI-PACK","COLA",2024-05-01,3602849.576,38506.904,106199.043,93.564,33.925,10.783,81.955
"401","Autoservicios Area 2_MT","MULTI-PACK","COLA",2024-06-01,3031785.713,32124.433,92703.776,94.376,32.704,9.282,80.651
"402","Autoservicios Area 2_MT","MULTI-PACK","COLA",2024-07-01,3237954.892,32640.118,96195.088,99.202,33.66,7.747,81.533
"403","Autoservicios Area 2_MT","MULTI-PACK","COLA",2024-08-01,3254541.5,32157.222,94944.547,101.207,34.278,9.11,81.775
"404","Autoservicios Area 2_MT","MULTI-PACK","COLA",2024-09-01,3072629.7,30624.16,88645.299,100.334,34.662,8.64,81.646
"405","Autoservicios Area 2_MT","MULTI-PACK","COLA",2024-10-01,3066508.478,29512.013,85824.928,103.907,35.73,8.242,82.369
"406","Autoservicios Area 2_MT","MULTI-PACK","COLA",2024-11-01,2820899.184,28004.373,80298.52,100.731,35.13,7.734,82.879
"407","Autoservicios Area 2_MT","MULTI-PACK","COLA",2024-12-01,4118221.782,43292.672,114977.75,95.125,35.818,9.819,84.388
"408","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2021-12-01,549528.677,10134.933,26616.051,37.1814444444444,16.2478888888889,2.13155555555556,7.39155555555556
"409","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2022-01-01,556318.621,10299.016,26883.133,25.1931111111111,12.0571111111111,2.20511111111111,7.34077777777778
"410","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2022-02-01,400572.56,7053.836,20139.59,25.2657777777778,12.0355555555556,1.45211111111111,7.97255555555556
"411","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2022-03-01,529524.74,9088.579,26676.745,25.7477777777778,12.1918888888889,1.26855555555556,8.62633333333333
"412","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2022-04-01,869163.094,14976.009,44511.345,25.9563333333333,12.3544444444444,1.72955555555556,8.93588888888889
"413","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2022-05-01,463380.889,8282.044,22324.029,39.0023333333333,16.9307777777778,1.49388888888889,6.17633333333333
"414","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2022-06-01,1392686.844,22258.687,67472.734,33.975,13.4877777777778,2.541,14.0113333333333
"415","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2022-07-01,1732101.782,27864.353,83675.546,32.9845555555556,13.0623333333333,3.21922222222222,14.5302222222222
"416","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2022-08-01,1683467.558,27173.666,80418.274,32.9482222222222,13.0362222222222,2.87888888888889,13.4204444444444
"417","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2022-09-01,1782568.767,28436.937,84699.924,32.9511111111111,13.0495555555556,3.15144444444444,15.4621111111111
"418","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2022-10-01,1893756.327,29534.304,89297.236,33.545,13.2441111111111,2.82944444444444,16.5631111111111
"419","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2022-11-01,1701209.74,26281.01,79200.812,39.412,15.2385555555556,2.25022222222222,16.6321111111111
"420","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2022-12-01,2787635.026,44951.445,122122.597,34.2851111111111,13.478,3.00322222222222,20.2264444444444
"421","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2023-01-01,2875637.826,46787.04,123856.821,34.4074444444444,13.5295555555556,2.579,20.0337777777778
"422","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2023-02-01,1672123.028,25949.397,73712.715,42.8692222222222,16.5522222222222,1.86822222222222,19.0746666666667
"423","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2023-03-01,1936957.978,29787.073,87236.36,42.5983333333333,16.4436666666667,2.14222222222222,18.7193333333333
"424","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2023-04-01,2082712.566,31983.581,94439.869,42.6693333333333,16.4296666666667,2.558,17.9278888888889
"425","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2023-05-01,2200657.365,32679.304,94420.195,43.2385555555556,16.514,2.21622222222222,18.4478888888889
"426","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2023-06-01,2111970.16,30978.69,88880.437,49.9556666666667,19.2014444444444,2.47744444444444,18.4393333333333
"427","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2023-07-01,2269948.149,33222.1,96027.921,114.053555555556,33.2163333333333,3.399,16.4484444444444
"428","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2023-08-01,2075472.318,30545.784,87024.241,135.167,32.6178888888889,3.62233333333333,13.6052222222222
"429","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2023-09-01,1857702.939,27141.336,77626.851,117.452333333333,31.8472222222222,3.38022222222222,13.2444444444444
"430","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2023-10-01,1789668.357,25998.46,74402.294,93.1921111111111,27.7732222222222,2.50522222222222,13.7164444444444
"431","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2023-11-01,1902761.55,25175.532,77954.694,97.7123333333333,28.996,2.85322222222222,16.5238888888889
"432","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2023-12-01,3497962.999,50875.407,138863.458,86.7012222222222,26.6442222222222,4.59966666666667,17.9858888888889
"433","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2024-01-01,3316267.787,47630.334,134438.889,95.4463333333333,28.9888888888889,3.272,18.2535555555556
"434","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2024-02-01,2308437.828,30152.296,98267.879,101.794,29.3118888888889,2.27688888888889,19.6365555555556
"435","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2024-03-01,2470918.833,32304.61,104045.387,39.9117777777778,14.4343333333333,2.474,19.8234444444444
"436","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2024-04-01,2814078.838,38128.668,119628.233,38.7166666666667,13.1286666666667,2.42755555555556,20.8504444444444
"437","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2024-05-01,2665342.761,35171.807,102719.02,113.115666666667,26.795,2.55266666666667,19.9581111111111
"438","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2024-06-01,2382946.386,29712.478,91808.743,114.242,27.3692222222222,2.49344444444444,17.954
"439","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2024-07-01,2460854.516,29656.61,97780.521,114.768888888889,27.7,2.32055555555556,17.5311111111111
"440","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2024-08-01,2398986.28,28728.656,95954.983,41.968,14.5524444444444,2.42144444444444,17.6764444444444
"441","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2024-09-01,2231430.215,27217.7,87516.994,49.2211111111111,16.7196666666667,2.14044444444444,18.3712222222222
"442","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2024-10-01,2231269.273,26447.028,85889.972,42.2872222222222,14.1676666666667,1.92811111111111,19.8908888888889
"443","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2024-11-01,2132849.853,25115.111,80578.708,42.443,14.1807777777778,1.78166666666667,20.1027777777778
"444","Autoservicios Area 2_MT","MULTI-PACK","Sabores",2024-12-01,3073034.198,37728.739,112935.69,43.1446666666667,14.8583333333333,2.67655555555556,20.699
"445","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2021-12-01,0,0,0,0,0,0,0
"446","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2022-01-01,4829.351,20.606,41,234.366,117.789,1.404,0.293
"447","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2022-02-01,27516,130.146,262,211.424,105.023,2.656,1.63
"448","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2022-03-01,97944.771,860.459,1732.145,113.829,56.545,13.043,1.623
"449","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2022-04-01,2919.328,28.905,58.188,100.997,50.171,2.141,0.346
"450","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2022-05-01,386.55,4.006,8,96.493,48.319,0.986,0.066
"451","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2022-06-01,0,0,0,0,0,0,0
"452","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2022-07-01,170.504,2.793,6.428,61.047,26.525,0.866,0.023
"453","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2022-08-01,116.579,2.162,4.572,53.922,25.498,0.744,0.056
"454","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2022-09-01,261.367,4.228,8,61.818,32.671,3.629,0.008
"455","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2022-10-01,0,0,0,0,0,0,0
"456","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2022-11-01,34.842,0.528,1,65.989,34.842,0.453,0.01
"457","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2022-12-01,0,0,0,0,0,0,0
"458","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2023-01-01,0,0,0,0,0,0,0
"459","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2023-02-01,0,0,0,0,0,0,0
"460","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2023-03-01,20.4,0.352,1,57.955,20.4,0.312,0.013
"461","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2023-04-01,0,0,0,0,0,0,0
"462","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2023-05-01,0,0,0,0,0,0,0
"463","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2023-06-01,0,0,0,0,0,0,0
"464","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2023-07-01,1.12,0.375,1,2.987,1.12,0.332,0.046
"465","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2023-08-01,0,0,0,0,0,0,0
"466","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2023-09-01,50.255,1.279,3,39.292,16.752,0.365,0.095
"467","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2023-10-01,0,0,0,0,0,0,0
"468","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2023-11-01,0,0,0,0,0,0,0
"469","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2023-12-01,1390784.742,3053.167,9661.992,455.522,143.944,6,12.96
"470","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2024-01-01,143401.782,341.046,1102.086,420.476,130.119,1.743,4.6
"471","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2024-02-01,10775.532,31.425,107.429,342.897,100.304,0.683,0.922
"472","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2024-03-01,2750.797,6.278,20.286,438.165,135.601,0.382,0.307
"473","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2024-04-01,1798.973,5.17,15.715,347.964,114.475,0.392,0.21
"474","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2024-05-01,1036.357,2.223,6.714,466.197,154.358,0.417,0.091
"475","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2024-06-01,627.919,2.028,5.857,309.625,107.208,0.358,0.169
"476","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2024-07-01,586.594,1.325,4,442.712,146.649,0.263,0.072
"477","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2024-08-01,1113.494,2.649,8,420.345,139.187,0.746,0.045
"478","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2024-09-01,665.419,2.563,7.143,259.625,93.157,0.513,0.093
"479","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2024-10-01,60.016,0.906,1.857,66.243,32.319,0.561,0.026
"480","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2024-11-01,721741.971,1345.083,4573.361,536.578,157.814,4.581,6.842
"481","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","COLA",2024-12-01,2520558.317,4803.149,14739.559,524.772,171.006,2.51,41.296
"482","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2021-12-01,952.111,32.547,303.853,8.85357142857143,0.860571428571429,0.0428571428571429,0.836142857142857
"483","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2022-01-01,703.155,24.931,235.133,8.05085714285714,0.783571428571429,0.0431428571428571,0.710428571428572
"484","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2022-02-01,249.394,9.565,91,8.36514285714286,0.801571428571429,0.0347142857142857,0.329142857142857
"485","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2022-03-01,184.239,7.156,63.715,9.58414285714286,3.58857142857143,0.0852857142857143,0.201714285714286
"486","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2022-04-01,118.978,4.484,42.428,3.79057142857143,0.400571428571429,0.0157142857142857,0.152142857142857
"487","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2022-05-01,85.825,3.528,29.286,7.75685714285714,1.531,0.0807142857142857,0.102428571428571
"488","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2022-06-01,81.957,3.261,30.857,3.59028571428571,0.379428571428571,0.0178571428571429,0.0788571428571429
"489","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2022-07-01,167.608,6.326,39.856,12.2728571428571,3.69242857142857,0.297285714285714,0.0972857142857143
"490","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2022-08-01,83.23,3.96,24.144,12.3012857142857,3.692,0.331857142857143,0.0612857142857143
"491","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2022-09-01,64.504,5.35,19.286,6.75028571428571,1.28557142857143,0.576571428571429,0.0245714285714286
"492","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2022-10-01,21.141,0.785,7.429,3.84728571428571,0.406571428571429,0.0134285714285714,0.0211428571428571
"493","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2022-11-01,25.44,1.374,9,4.87942857142857,1.17171428571429,0.0795714285714286,0.03
"494","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2022-12-01,13.937,0.528,5,3.77085714285714,0.398142857142857,0.0134285714285714,0.0188571428571429
"495","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2023-01-01,8.539,0.279,3.143,8.47428571428572,0.814714285714286,0.0204285714285714,0.0141428571428571
"496","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2023-02-01,12.904,0.496,4.857,7.10285714285714,0.692714285714286,0.0221428571428571,0.00942857142857143
"497","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2023-03-01,27.915,0.775,5,10.8172857142857,3.18271428571429,0.0712857142857143,0.00957142857142857
"498","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2023-04-01,0,0,0,0,0,0,0
"499","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2023-05-01,0.835,0.03,0.286,3.97614285714286,0.417142857142857,0.011,0.000428571428571429
"500","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2023-06-01,2.088,0.075,0.714,3.97714285714286,0.417714285714286,0.0128571428571429,0.001
"501","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2023-07-01,4.142,0.458,5,4.50657142857143,0.469428571428571,0.058,0.00428571428571429
"502","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2023-08-01,2.933,0.106,1,3.95285714285714,0.419,0.0134285714285714,0.00142857142857143
"503","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2023-09-01,48154.378,339.366,963.291,20.2707142857143,7.14128571428571,1.16814285714286,0.139142857142857
"504","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2023-10-01,43719.529,318.075,902.856,19.6357142857143,6.91771428571429,0.486,0.261714285714286
"505","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2023-11-01,12018.205,93.308,265.553,21.333,6.79757142857143,0.311428571428571,0.136857142857143
"506","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2023-12-01,867.17,5.843,17.285,23.5775714285714,7.80828571428571,0.134428571428571,0.0212857142857143
"507","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2024-01-01,92.145,1.107,3.143,11.8911428571429,4.18828571428571,0.0544285714285714,0.008
"508","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2024-02-01,0,0,0,0,0,0,0
"509","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2024-03-01,29.742,1.273,9.714,8.674,2.53571428571429,0.076,0.014
"510","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2024-04-01,12.348,0.996,5.429,3.56042857142857,1.06414285714286,0.0874285714285714,0.00814285714285714
"511","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2024-05-01,0.257,0.091,0.857,0.403428571428571,0.0428571428571429,0.0134285714285714,0.00242857142857143
"512","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2024-06-01,0,0,0,0,0,0,0
"513","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2024-07-01,0,0,0,0,0,0,0
"514","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2024-08-01,1.23,0.106,1,1.65771428571429,0.175714285714286,0.0134285714285714,0.00342857142857143
"515","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2024-09-01,0,0,0,0,0,0,0
"516","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2024-10-01,6.02,0.528,1,1.62885714285714,0.86,0.0667142857142857,0.00257142857142857
"517","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2024-11-01,0,0,0,0,0,0,0
"518","Autoservicios Area 2_MT","MULTI-PACK CRUZADO","Sabores",2024-12-01,17.16,0.528,1,4.64285714285714,2.45142857142857,0.0555714285714286,0.00271428571428571
"519","Autoservicios Area 2_MT","PACK","COLA",2021-12-01,31593597.06,209568.341,457436.777,150.756,69.067,60.562,89.297
"520","Autoservicios Area 2_MT","PACK","COLA",2022-01-01,29266246.03,190074.454,417928.028,153.973,70.027,54.942,89.069
"521","Autoservicios Area 2_MT","PACK","COLA",2022-02-01,27236804.03,179078.803,396657.934,152.094,68.666,64.382,88.662
"522","Autoservicios Area 2_MT","PACK","COLA",2022-03-01,30553506.44,195377.308,431557.904,156.382,70.798,56.136,87.828
"523","Autoservicios Area 2_MT","PACK","COLA",2022-04-01,32395205.84,207475.027,456595.981,156.14,70.949,59.467,87.753
"524","Autoservicios Area 2_MT","PACK","COLA",2022-05-01,36522749.52,229292.965,510540.753,159.284,71.537,54.743,87.548
"525","Autoservicios Area 2_MT","PACK","COLA",2022-06-01,37339536.05,228560.881,517982.803,163.368,72.086,65.247,88.899
"526","Autoservicios Area 2_MT","PACK","COLA",2022-07-01,38107400.05,227584.297,531081.454,167.443,71.754,65.322,88.594
"527","Autoservicios Area 2_MT","PACK","COLA",2022-08-01,39026959.99,231679.444,533867.207,168.452,73.102,55.309,87.993
"528","Autoservicios Area 2_MT","PACK","COLA",2022-09-01,36562705.63,212981.655,480930.419,171.671,76.025,60.292,87.842
"529","Autoservicios Area 2_MT","PACK","COLA",2022-10-01,37194898.91,216213.707,477522.522,172.028,77.891,61.51,87.658
"530","Autoservicios Area 2_MT","PACK","COLA",2022-11-01,34340247.82,200481.383,433769.611,171.289,79.167,56.029,88.452
"531","Autoservicios Area 2_MT","PACK","COLA",2022-12-01,36885650.8,226512.892,483030.721,162.841,76.363,63.465,88.55
"532","Autoservicios Area 2_MT","PACK","COLA",2023-01-01,35799351.89,218857.068,470420.078,163.574,76.101,51.341,88.118
"533","Autoservicios Area 2_MT","PACK","COLA",2023-02-01,31148929.4,184158.23,407004.318,169.142,76.532,51.444,87.763
"534","Autoservicios Area 2_MT","PACK","COLA",2023-03-01,39607029.14,234010.649,516945.468,169.253,76.617,65.067,87.425
"535","Autoservicios Area 2_MT","PACK","COLA",2023-04-01,39097198.74,234915.103,514454.325,166.431,75.997,64.715,88.153
"536","Autoservicios Area 2_MT","PACK","COLA",2023-05-01,44772648.32,263183.845,571974.063,170.119,78.277,60.372,87.705
"537","Autoservicios Area 2_MT","PACK","COLA",2023-06-01,46284043.65,266060.234,579083.202,173.961,79.926,69.367,88.61
"538","Autoservicios Area 2_MT","PACK","COLA",2023-07-01,47393139.48,261234.577,579386.462,181.42,81.799,71.057,87.684
"539","Autoservicios Area 2_MT","PACK","COLA",2023-08-01,46651009.22,247248.226,560182.034,188.681,83.278,68.69,86.426
"540","Autoservicios Area 2_MT","PACK","COLA",2023-09-01,47917195.79,256065.867,578588.738,187.128,82.817,71.616,85.426
"541","Autoservicios Area 2_MT","PACK","COLA",2023-10-01,43933780.21,226886.554,516821.779,193.638,85.008,53.072,85.438
"542","Autoservicios Area 2_MT","PACK","COLA",2023-11-01,38190486.99,195433.169,441240.624,195.415,86.553,54.338,86.193
"543","Autoservicios Area 2_MT","PACK","COLA",2023-12-01,40830193.54,209327.608,468650.842,195.054,87.123,57.208,87.71
"544","Autoservicios Area 2_MT","PACK","COLA",2024-01-01,36160836.22,184431.236,416742.496,196.067,86.77,41.886,87.036
"545","Autoservicios Area 2_MT","PACK","COLA",2024-02-01,34385195.37,168818.89,389922.237,203.681,88.185,46.424,85.306
"546","Autoservicios Area 2_MT","PACK","COLA",2024-03-01,39261905.09,193720.699,449136.729,202.673,87.416,53.247,85.137
"547","Autoservicios Area 2_MT","PACK","COLA",2024-04-01,40235160.3,198789.918,459080.69,202.4,87.643,45.367,85.361
"548","Autoservicios Area 2_MT","PACK","COLA",2024-05-01,45980563.75,216932.05,506948.254,211.958,90.701,59.678,84.907
"549","Autoservicios Area 2_MT","PACK","COLA",2024-06-01,50039950.13,237558.765,552608.346,210.642,90.552,65.26,86.003
"550","Autoservicios Area 2_MT","PACK","COLA",2024-07-01,45479421.29,217840.873,504475.092,208.774,90.152,49.198,86.182
"551","Autoservicios Area 2_MT","PACK","COLA",2024-08-01,47441560.8,229994.079,525633.712,206.273,90.256,62.037,86.002
"552","Autoservicios Area 2_MT","PACK","COLA",2024-09-01,48764396.79,242105.329,545085.772,201.418,89.462,65.749,85.398
"553","Autoservicios Area 2_MT","PACK","COLA",2024-10-01,46433622.85,219553.329,509121.188,211.491,91.203,59.558,85.276
"554","Autoservicios Area 2_MT","PACK","COLA",2024-11-01,45364938.43,219082.119,496299.853,207.068,91.406,59.188,85.327
"555","Autoservicios Area 2_MT","PACK","COLA",2024-12-01,44943837.04,217627.652,487079.706,206.517,92.272,48.454,86.636
